,data,target
959,"at insider trial, defense attacks witness' drug use a lawyer for a technology consultant who faces insider trading charges tried to shatter the credibility of a key prosecution witness, citing his disoriented romp on a san francisco street after a bad drug experience. http://feeds.reuters.com/~r/reuters/businessnews/~3/mwbwdcqaryu/us-insidertrading-jiau-trial-idustre75663e20110607",3
960,"imf warns on eastern europe budgets growth in eastern europe should accelerate only slightly this year as domestic demand recovers, but trouble in the euro zone periphery, wide budget deficits and inflation pressures still pose risks, the imf said on thursday. http://feeds.reuters.com/~r/reuters/businessnews/~3/ahqol9hz-yy/us-imf-easteurope-idustre74b19420110512",3
961,"a name for a contractor, a meatball distributor, perchance a mall the rechristening of the half-built xanadu meadowlands as american dream@meadowlands drew mixed reactions from businessmen who already have variants of the new title. http://feeds.nytimes.com/click.phdo?i=b936b3c5026bd485aaa66f916c4fb6b5",3
962,"treasury takes on wall street lobbyists the obama administration is pushing back on wall street lobbyists and republican lawmakers, using the treasury department's no. 2 official to rebut ""critics and naysayers"" of new financial regulation. http://feeds.nytimes.com/click.phdo?i=3ad76feac5c040486217be28a922a5bf",3
963,"good times roll for auto suppliers major auto suppliers blew past profit expectations on friday, suggesting the recovery in the global auto market remains strong despite rising oil prices and the disaster in japan. http://feeds.reuters.com/~r/reuters/businessnews/~3/wxx-5d9ydra/us-autosuppliers-idustre73s3wd20110429",3
964,"morgan stanley trading turnaround makes progress morgan stanley's first-quarter profit fell nearly 50 percent, but the results were better than many analysts had forecast thanks to stronger-than-expected fixed-income trading revenue. http://feeds.reuters.com/~r/reuters/businessnews/~3/rkme3jzjvdu/us-morganstanley-idustre73k2kb20110421",3
965,"steady fed sees firmer economy, watchful on oil the federal reserve said on tuesday the u.s. recovery is gaining traction and inflation pressure from soaring energy costs should be short-lived, allowing it to maintain its... http://feeds.reuters.com/~r/reuters/gcaeconomicnews/~3/xlkebixlkbs/us-usa-fed-idustre72e10d20110315",3
966,"fed joined g7 in yen intervention: ny fed spokesman the u.s. federal reserve joined other group of seven central banks in intervening in currency markets to help weaken the japanese yen on friday, a new york federal reserve... http://feeds.reuters.com/~r/reuters/businessnews/~3/j3bwftqojz8/us-usa-fed-idustre72e10d20110318",3
967,"consumer mood improves on job optimism early may u.s. consumer sentiment improved in early may as optimism about jobs reduced the pinch from high gasoline and food prices, a survey released on friday showed. http://feeds.reuters.com/~r/reuters/businessnews/~3/mcnhghrmiuy/us-usa-economy-sentiment-idustre74c3l820110513",3
968,"advertising: cake mixes, taken seriously a new ad campaign from duncan hines forgoes its usual focus on children and tries to put a spotlight on adult sensibilities. http://feeds.nytimes.com/click.phdo?i=82c05216e3f6df6708f5047046c37dea",3
969,"oil, stocks, other commodities prices turn around oil and other commodities prices fell early then rebounded along with stocks as the dollar weakened. http://rssfeeds.usatoday.com/~r/usatodaycommoney-topstories/~3/80ajtzt7fi0/2011-05-12-oil-prices-fall_n.htm",3
970,"factories hold up despite slower growth business at u.s. manufacturers grew a bit more slowly for a second straight month in april but their costs rose to the highest level in nearly three years, an industry report showed on monday. http://feeds.reuters.com/~r/reuters/businessnews/~3/bx_unwzepfc/us-usa-economy-idustre73d8gj20110502",3
971,data signals weakness in recovery in april signs of weakness in the u.s. economic recovery mounted as reports on wednesday showed a sharp slowdown in the vast services sector and less hiring by private companies in april. http://feeds.reuters.com/~r/reuters/businessnews/~3/ooubje5himy/us-usa-economy-idustre73d8gj20110504,3
972,bank of america to spin off buyout arm the decision follows other splits and departures by banks as financial institutions move to comply with the volcker rule. http://feeds.nytimes.com/click.phdo?i=7ca6341b073982e9ef4893407c139aa7,3
973,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the... http://feeds.reuters.com/~r/reuters/businessnews/~3/u9llvuibi0s/us-goldman-berkshire-idustre72h6iy20110318",3
974,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the... http://feeds.reuters.com/~r/reuters/businessnews/~3/o8oyhb67jhu/us-goldman-berkshire-idustre72h6iy20110319",3
975,"jobless claims jump points to slowing recovery the number of americans filing for jobless aid rose to an eight-month high last week and productivity growth slowed in the first quarter, clouding the outlook for an economy that is struggling to gain speed. http://feeds.reuters.com/~r/reuters/businessnews/~3/s5s2eeiumjq/us-usa-economy-idustre73d8gj20110505",3
976,toyota says scarce parts to idle some u.s. plants shortages of some japanese-made parts are expected to force the automaker to halt production at one or more plants. http://feeds.nytimes.com/click.phdo?i=312185fe3c444cbf64f6433cae581d24,3
977,bank of america to triple number of mortgage help centers the new centers will largely be placed in regions most affected by the rising tide of struggling homeowners. http://feeds.nytimes.com/click.phdo?i=8dcb116350ecce8ae16061ad83e39be5,3
978,"meg whitman finds a job meg whitman, whose track record at picking start-ups for ebay to acquire was mixed, will help a prominent venture capital firm pick winners. http://feeds.nytimes.com/click.phdo?i=94b5c0fbfa824d8db86315f70a78c7fd",3
979,the problems with derivatives clearing a new international monetary fund working paper argues that the focus in the dodd-frank act on central clearing of derivatives is not the best solution. but there are strong counterarguments to consider. http://feeds.nytimes.com/click.phdo?i=73e3e515789739b24c37c05cb3468772,3
980,"joseph selame, designer of corporate logos, dies at 86 mr. selame had a minimalist sensibility and defied convention to make a bank warm and approachable. http://feeds.nytimes.com/click.phdo?i=5ace70ecda1adf9245b59f905c71785a",3
981,"mckinsey in uncomfortable rajaratnam trial glare even after former mckinsey &amp; co global head rajat gupta retired in 2007, he used its new york office and had an executive assistant, email address and phone at the elite management consultancy. http://feeds.reuters.com/~r/reuters/businessnews/~3/8eszp5rzmeo/us-galleon-rajaratnam-mckinsey-idustre72t4gk20110330",3
982,austria backs lagarde for imf job austrian finance minister maria fekter backed french counterpart christine lagarde for the top job at the international monetary fund and threw her weight behind austrian banks in the debate over new capital rules. http://feeds.reuters.com/~r/reuters/businessnews/~3/rgf85t3v7gs/us-austria-fekter-idustre74k15420110521,3
983,inflation worries push consumer confidence lower in march soaring prices in gas and other household costs pulled down u.s. consumer confidence in march. http://rssfeeds.usatoday.com/~r/usatodaycommoney-topstories/~3/hvrhg1ogbii/2011-03-29-consumer-confidence-march.htm,3
984,gm ramps up electric chevrolet volt production general motors is vastly increasing capacity at the plant that makes the chevrolet volt plug-in extended-range electric car. http://rssfeeds.usatoday.com/~r/usatodaycommoney-topstories/~3/rhsn-xtea8g/1,3
985,"boeing's new 747 completes first test flight boeing co's 747-8 intercontinental, the new passenger version of its legendary jumbo jet, completed its maiden flight without a hitch on sunday, marking a key milestone for the... http://feeds.reuters.com/~r/reuters/businessnews/~3/vuguicjdols/us-boeing-idustre72j3b120110320",3
986,"dodd-frank dissenters sound off at a conference, some in the banking industry had little good to say about the dodd-frank legislation meant to keep banks from failing. http://feeds.nytimes.com/click.phdo?i=d979493f822bec20ebef06c8352d872a",3
987,"the myth of resolution authority policy makers should acknowledge that current regulation of banks' capital and international agreements to regulate the banks are insufficient, an economist writes. http://feeds.nytimes.com/click.phdo?i=4e942a2d77c5f7c907a3145ed253a8d4",3
988,"moody's may cut bofa, citi, wells ratings moody's investors service said it may downgrade the debt ratings of bank of america corp, citigroup inc and wells fargo &amp; co, citing concerns about waning u.s. political willingness to offer support for the largest banks. http://feeds.reuters.com/~r/reuters/businessnews/~3/yqiezgrqkca/us-ratings-banks-moodys-idustre7513jf20110602",3
989,"former sac manager pleads guilty to insider trading donald longueuil, a former portfolio manager at sac capital advisors, pleaded guilty to conspiracy and securities fraud on thursday. http://feeds.nytimes.com/click.phdo?i=43663eb73f7b1df0fecf5043d73e72da",3
990,"sec head eyes fast traders on crash anniversary the top u.s. securities regulator on friday called for a broad reassessment of high-frequency trading on the one-year anniversary of the so-called ""flash crash"" of 2010. http://feeds.reuters.com/~r/reuters/businessnews/~3/o4fauovtd0c/us-financial-regulation-schapiro-idustre74539m20110506",3
991,"executive pay: a special report: the drought is over (at least for c.e.o.'s) after shrinking during the recession, paychecks are growing again for top american executives. http://feeds.nytimes.com/click.phdo?i=d70d7efe0ee89eb3ff40c568d3cd1d49",3
992,"it came out of the viral media swamp an old-time movie mogul will market ""creature"" by connecting with fans on the backroads of the internet. http://feeds.nytimes.com/click.phdo?i=0e6eb0a89bc689d1fa985a7215933e8c",3
993,"listing gun owners might help criminals the economics of crime suggest that making lists of registered gun owners public would help criminals, an economist writes. http://feeds.nytimes.com/click.phdo?i=857b5360f39ac670ff5a289ce7763759",3
994,"paris hilton talks shoes, career: 'there is nothing else to do' paris hilton, the woman who perfected the art of being famous for being famous, says she has met all of her professional goals. http://rssfeeds.usatoday.com/~r/usatodaycommoney-topstories/~3/itgs6h6sqiw/2011-03-30-paris-hilton-shoes-career.htm",3
995,"hp assessing japan earthquake impact hewlett-packard co  said on tuesday it is assessing the impact to its business of the earthquake and tsunami that struck japan earlier this month and that its office in sendai,... http://feeds.reuters.com/~r/reuters/businessnews/~3/x_apuvkbjks/us-hp-earthquake-idustre72l2ct20110322",3
